date,value
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,2
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,3
05:00.0,5
06:00.0,2
06:00.0,4
06:00.0,4
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,3
08:00.0,1
09:00.0,1
09:00.0,4
09:00.0,3
10:00.0,3
10:00.0,1
11:00.0,1
11:00.0,2
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
15:00.0,3
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,2
18:00.0,1
18:00.0,3
18:00.0,3
19:00.0,1
19:00.0,2
19:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,3
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,4
28:00.0,1
28:00.0,1
29:00.0,3
29:00.0,3
29:00.0,1
30:00.0,2
30:00.0,1
30:00.0,4
31:00.0,1
31:00.0,2
31:00.0,2
32:00.0,2
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,4
39:00.0,1
39:00.0,2
39:00.0,1
40:00.0,4
40:00.0,2
40:00.0,2
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,3
44:00.0,3
44:00.0,5
44:00.0,1
45:00.0,2
45:00.0,1
45:00.0,1
46:00.0,3
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,2
50:00.0,1
50:00.0,2
50:00.0,2
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,2
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,1
57:00.0,3
57:00.0,2
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
03:00.0,2
03:00.0,1
03:00.0,3
04:00.0,3
04:00.0,3
04:00.0,1
05:00.0,1
05:00.0,2
05:00.0,3
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,4
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,4
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,2
16:00.0,1
16:00.0,2
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,3
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,3
22:00.0,3
22:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,2
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,3
31:00.0,3
32:00.0,1
32:00.0,2
32:00.0,1
33:00.0,3
33:00.0,1
33:00.0,5
34:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,3
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,4
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,2
42:00.0,1
42:00.0,3
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,1
46:00.0,2
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,1
50:00.0,2
50:00.0,3
51:00.0,3
51:00.0,2
51:00.0,4
52:00.0,1
52:00.0,1
52:00.0,2
53:00.0,2
53:00.0,2
53:00.0,3
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,2
56:00.0,5
56:00.0,2
56:00.0,2
57:00.0,2
57:00.0,3
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,2
59:00.0,1
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,2
02:00.0,2
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,2
06:00.0,4
06:00.0,3
06:00.0,1
07:00.0,1
07:00.0,4
07:00.0,2
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,27
10:00.0,1
11:00.0,15
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,10
13:00.0,3
13:00.0,10
13:00.0,4
14:00.0,10
14:00.0,1
15:00.0,6
15:00.0,3
15:00.0,3
16:00.0,1
16:00.0,18
17:00.0,3
17:00.0,11
17:00.0,2
18:00.0,11
18:00.0,3
18:00.0,3
19:00.0,3
19:00.0,3
19:00.0,11
20:00.0,1
20:00.0,31
21:00.0,2
21:00.0,36
21:00.0,3
22:00.0,28
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,17
24:00.0,1
24:00.0,21
25:00.0,1
25:00.0,27
25:00.0,1
26:00.0,17
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,28
28:00.0,1
28:00.0,38
28:00.0,1
29:00.0,19
29:00.0,1
29:00.0,1
30:00.0,2
30:00.0,2
30:00.0,9
31:00.0,2
31:00.0,18
31:00.0,3
32:00.0,19
32:00.0,2
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,15
34:00.0,2
34:00.0,19
34:00.0,2
35:00.0,26
35:00.0,1
36:00.0,15
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,20
38:00.0,1
38:00.0,15
38:00.0,1
39:00.0,24
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,26
41:00.0,4
41:00.0,23
41:00.0,4
42:00.0,24
42:00.0,3
42:00.0,3
43:00.0,1
43:00.0,1
43:00.0,28
44:00.0,3
44:00.0,23
44:00.0,3
45:00.0,25
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,28
47:00.0,2
47:00.0,32
47:00.0,2
48:00.0,11
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,16
50:00.0,1
50:00.0,18
50:00.0,1
51:00.0,17
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,32
53:00.0,1
53:00.0,19
53:00.0,1
54:00.0,19
54:00.0,2
54:00.0,2
55:00.0,3
55:00.0,3
55:00.0,21
56:00.0,1
56:00.0,29
56:00.0,1
57:00.0,23
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,24
59:00.0,4
59:00.0,11
59:00.0,4
00:00.0,28
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,31
02:00.0,1
02:00.0,26
02:00.0,1
03:00.0,32
03:00.0,2
03:00.0,3
04:00.0,3
04:00.0,3
04:00.0,14
05:00.0,3
05:00.0,25
06:00.0,1
06:00.0,16
06:00.0,1
07:00.0,17
07:00.0,2
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,14
09:00.0,1
09:00.0,24
09:00.0,1
10:00.0,27
10:00.0,3
10:00.0,3
11:00.0,2
11:00.0,2
11:00.0,21
12:00.0,2
12:00.0,26
12:00.0,2
13:00.0,20
13:00.0,2
13:00.0,2
14:00.0,1
14:00.0,1
14:00.0,19
15:00.0,1
15:00.0,14
15:00.0,1
16:00.0,7
16:00.0,4
16:00.0,4
17:00.0,1
17:00.0,1
17:00.0,13
18:00.0,1
19:00.0,26
19:00.0,2
19:00.0,2
20:00.0,1
20:00.0,1
20:00.0,34
21:00.0,4
21:00.0,13
21:00.0,4
22:00.0,14
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,20
24:00.0,1
24:00.0,18
24:00.0,1
25:00.0,13
25:00.0,4
25:00.0,4
26:00.0,1
26:00.0,1
26:00.0,19
27:00.0,2
27:00.0,16
27:00.0,2
28:00.0,20
28:00.0,2
28:00.0,2
29:00.0,1
29:00.0,1
29:00.0,4
30:00.0,1
30:00.0,10
31:00.0,1
31:00.0,21
31:00.0,1
32:00.0,26
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,15
34:00.0,1
34:00.0,20
34:00.0,1
35:00.0,21
35:00.0,1
35:00.0,1
36:00.0,4
36:00.0,4
36:00.0,21
37:00.0,4
37:00.0,12
37:00.0,4
38:00.0,12
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,16
40:00.0,4
40:00.0,14
40:00.0,4
41:00.0,12
41:00.0,4
41:00.0,4
42:00.0,2
42:00.0,1
42:00.0,25
43:00.0,3
43:00.0,27
43:00.0,3
44:00.0,25
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,32
46:00.0,2
46:00.0,23
46:00.0,1
47:00.0,17
47:00.0,2
47:00.0,2
48:00.0,1
48:00.0,1
48:00.0,22
49:00.0,2
49:00.0,27
49:00.0,2
50:00.0,17
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,19
52:00.0,3
52:00.0,36
52:00.0,2
53:00.0,21
53:00.0,3
53:00.0,3
54:00.0,1
54:00.0,1
54:00.0,21
55:00.0,1
55:00.0,21
55:00.0,1
56:00.0,18
56:00.0,1
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,12
58:00.0,1
58:00.0,11
59:00.0,1
59:00.0,14
59:00.0,1
00:00.0,18
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,15
02:00.0,2
02:00.0,16
02:00.0,2
03:00.0,20
03:00.0,6
03:00.0,6
04:00.0,4
04:00.0,4
04:00.0,20
05:00.0,3
05:00.0,28
05:00.0,3
06:00.0,18
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,13
08:00.0,1
08:00.0,14
08:00.0,1
09:00.0,23
09:00.0,2
09:00.0,2
10:00.0,3
10:00.0,2
10:00.0,24
11:00.0,1
11:00.0,21
11:00.0,1
12:00.0,18
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,14
14:00.0,2
14:00.0,18
14:00.0,1
15:00.0,15
15:00.0,4
15:00.0,4
16:00.0,1
16:00.0,1
16:00.0,14
17:00.0,2
17:00.0,13
17:00.0,2
18:00.0,21
18:00.0,1
18:00.0,1
19:00.0,3
19:00.0,3
20:00.0,3
20:00.0,2
20:00.0,4
21:00.0,1
21:00.0,15
21:00.0,1
22:00.0,16
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,21
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,19
26:00.0,1
26:00.0,19
26:00.0,1
27:00.0,25
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,21
29:00.0,1
29:00.0,23
30:00.0,1
30:00.0,15
30:00.0,1
31:00.0,16
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,20
33:00.0,1
33:00.0,14
33:00.0,1
34:00.0,12
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,19
36:00.0,2
36:00.0,23
36:00.0,3
37:00.0,15
37:00.0,1
37:00.0,1
38:00.0,3
38:00.0,3
38:00.0,13
39:00.0,1
39:00.0,19
39:00.0,1
40:00.0,22
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,23
42:00.0,1
42:00.0,9
42:00.0,1
43:00.0,19
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,11
45:00.0,1
45:00.0,17
45:00.0,1
46:00.0,30
46:00.0,1
46:00.0,1
47:00.0,40
47:00.0,1
48:00.0,37
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,12
50:00.0,2
50:00.0,15
50:00.0,2
51:00.0,24
51:00.0,2
51:00.0,2
52:00.0,3
52:00.0,3
52:00.0,22
53:00.0,3
53:00.0,27
53:00.0,3
54:00.0,29
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,30
56:00.0,1
56:00.0,23
57:00.0,1
57:00.0,34
57:00.0,1
58:00.0,33
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,33
00:00.0,1
00:00.0,25
00:00.0,1
01:00.0,28
01:00.0,2
01:00.0,3
02:00.0,1
02:00.0,24
03:00.0,1
03:00.0,27
03:00.0,1
04:00.0,16
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,15
06:00.0,1
06:00.0,20
06:00.0,1
07:00.0,21
07:00.0,1
08:00.0,37
08:00.0,2
09:00.0,24
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,25
11:00.0,1
11:00.0,23
11:00.0,1
12:00.0,29
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,16
14:00.0,1
14:00.0,16
14:00.0,1
15:00.0,24
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,18
17:00.0,1
17:00.0,19
17:00.0,1
18:00.0,24
18:00.0,1
19:00.0,29
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,28
21:00.0,1
21:00.0,26
21:00.0,1
22:00.0,29
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,34
24:00.0,1
24:00.0,31
24:00.0,1
25:00.0,42
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,23
27:00.0,1
27:00.0,30
28:00.0,1
28:00.0,26
28:00.0,1
29:00.0,39
29:00.0,2
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,28
31:00.0,1
31:00.0,28
31:00.0,1
32:00.0,33
32:00.0,1
32:00.0,1
33:00.0,4
33:00.0,3
33:00.0,24
34:00.0,1
34:00.0,20
34:00.0,1
35:00.0,20
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,18
37:00.0,1
37:00.0,23
38:00.0,1
38:00.0,16
38:00.0,1
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,22
41:00.0,1
41:00.0,15
41:00.0,1
42:00.0,32
42:00.0,1
42:00.0,1
43:00.0,3
43:00.0,4
43:00.0,16
44:00.0,1
44:00.0,12
44:00.0,1
45:00.0,18
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,20
47:00.0,2
47:00.0,24
47:00.0,1
48:00.0,15
48:00.0,3
48:00.0,4
49:00.0,2
49:00.0,4
49:00.0,10
50:00.0,1
50:00.0,10
50:00.0,3
51:00.0,9
51:00.0,2
51:00.0,4
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,30
54:00.0,1
54:00.0,24
55:00.0,1
55:00.0,26
56:00.0,2
56:00.0,27
56:00.0,2
57:00.0,37
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
59:00.0,2
59:00.0,1
59:00.0,27
00:00.0,1
00:00.0,24
00:00.0,1
01:00.0,21
01:00.0,1
01:00.0,1
02:00.0,3
02:00.0,1
02:00.0,24
03:00.0,3
03:00.0,19
04:00.0,3
04:00.0,25
04:00.0,4
05:00.0,19
05:00.0,2
05:00.0,2
06:00.0,2
06:00.0,1
06:00.0,15
07:00.0,1
07:00.0,6
07:00.0,1
08:00.0,8
08:00.0,1
08:00.0,1
09:00.0,16
09:00.0,1
10:00.0,21
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,21
12:00.0,1
12:00.0,20
12:00.0,1
13:00.0,32
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,20
15:00.0,1
15:00.0,31
15:00.0,1
16:00.0,18
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,17
18:00.0,1
18:00.0,8
18:00.0,1
19:00.0,14
19:00.0,1
20:00.0,22
20:00.0,3
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,17
22:00.0,3
22:00.0,15
23:00.0,1
23:00.0,19
23:00.0,4
24:00.0,17
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,17
26:00.0,1
26:00.0,18
26:00.0,1
27:00.0,20
27:00.0,1
27:00.0,1
28:00.0,3
28:00.0,3
29:00.0,33
29:00.0,1
30:00.0,3
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,5
32:00.0,2
32:00.0,16
32:00.0,4
33:00.0,9
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,9
35:00.0,1
35:00.0,2
36:00.0,4
36:00.0,2
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,3
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,19
43:00.0,1
44:00.0,26
44:00.0,1
44:00.0,1
45:00.0,2
45:00.0,2
45:00.0,4
46:00.0,5
46:00.0,1
46:00.0,2
47:00.0,1
47:00.0,3
47:00.0,1
48:00.0,1
48:00.0,3
48:00.0,2
49:00.0,2
49:00.0,2
49:00.0,2
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,3
55:00.0,4
56:00.0,2
56:00.0,1
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,6
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,2
02:00.0,1
03:00.0,2
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,6
05:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,3
09:00.0,1
09:00.0,4
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,11
11:00.0,1
12:00.0,4
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,3
17:00.0,1
18:00.0,4
18:00.0,3
19:00.0,3
19:00.0,4
19:00.0,4
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,4
22:00.0,1
23:00.0,2
23:00.0,3
23:00.0,4
24:00.0,2
24:00.0,1
25:00.0,1
25:00.0,3
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,1
28:00.0,2
28:00.0,1
29:00.0,2
29:00.0,1
29:00.0,2
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,2
32:00.0,1
32:00.0,1
32:00.0,1
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,4
34:00.0,4
34:00.0,1
35:00.0,2
35:00.0,2
35:00.0,2
36:00.0,1
36:00.0,3
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,1
40:00.0,2
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,2
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,26
46:00.0,1
46:00.0,19
46:00.0,1
47:00.0,33
47:00.0,3
47:00.0,3
48:00.0,1
48:00.0,1
48:00.0,19
49:00.0,1
49:00.0,25
49:00.0,1
50:00.0,25
50:00.0,3
50:00.0,3
51:00.0,1
51:00.0,1
51:00.0,19
52:00.0,1
52:00.0,22
52:00.0,1
53:00.0,25
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,15
55:00.0,5
55:00.0,19
55:00.0,5
56:00.0,23
56:00.0,2
56:00.0,2
57:00.0,1
57:00.0,1
57:00.0,19
58:00.0,1
58:00.0,16
58:00.0,1
59:00.0,13
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,23
01:00.0,2
01:00.0,24
01:00.0,2
02:00.0,25
02:00.0,3
02:00.0,3
03:00.0,1
03:00.0,1
03:00.0,28
04:00.0,1
04:00.0,28
04:00.0,1
05:00.0,23
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,26
07:00.0,1
07:00.0,12
07:00.0,1
08:00.0,15
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,27
10:00.0,1
10:00.0,19
10:00.0,1
11:00.0,18
11:00.0,3
11:00.0,3
12:00.0,1
12:00.0,1
12:00.0,22
13:00.0,1
13:00.0,21
13:00.0,1
14:00.0,23
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,17
16:00.0,3
16:00.0,18
16:00.0,4
17:00.0,14
17:00.0,1
18:00.0,17
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
19:00.0,19
20:00.0,4
20:00.0,14
20:00.0,3
21:00.0,10
21:00.0,1
22:00.0,25
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,6
24:00.0,1
24:00.0,12
24:00.0,1
25:00.0,7
25:00.0,3
25:00.0,3
26:00.0,1
26:00.0,1
26:00.0,10
27:00.0,1
27:00.0,12
27:00.0,1
28:00.0,1
28:00.0,1
29:00.0,1
29:00.0,1
29:00.0,6
30:00.0,1
30:00.0,6
30:00.0,1
31:00.0,9
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,13
33:00.0,1
33:00.0,15
33:00.0,1
34:00.0,3
34:00.0,1
35:00.0,9
35:00.0,1
35:00.0,1
36:00.0,2
36:00.0,2
36:00.0,2
37:00.0,3
37:00.0,4
37:00.0,3
38:00.0,16
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,10
40:00.0,1
40:00.0,13
40:00.0,1
41:00.0,13
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,13
43:00.0,1
43:00.0,19
43:00.0,1
44:00.0,25
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,25
46:00.0,1
46:00.0,26
46:00.0,1
47:00.0,28
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,26
49:00.0,5
49:00.0,25
49:00.0,5
50:00.0,25
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,24
52:00.0,1
52:00.0,25
52:00.0,1
53:00.0,21
53:00.0,2
53:00.0,2
54:00.0,1
54:00.0,1
54:00.0,23
55:00.0,1
55:00.0,17
55:00.0,1
56:00.0,18
56:00.0,3
56:00.0,4
57:00.0,1
57:00.0,1
57:00.0,18
58:00.0,1
58:00.0,20
58:00.0,1
59:00.0,27
59:00.0,3
59:00.0,3
00:00.0,3
00:00.0,3
00:00.0,17
01:00.0,2
01:00.0,28
01:00.0,1
02:00.0,27
02:00.0,1
02:00.0,1
03:00.0,3
03:00.0,22
04:00.0,1
04:00.0,17
04:00.0,1
05:00.0,16
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,17
07:00.0,1
07:00.0,16
07:00.0,1
08:00.0,17
08:00.0,1
08:00.0,1
09:00.0,3
09:00.0,3
09:00.0,23
10:00.0,1
10:00.0,17
10:00.0,1
11:00.0,17
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,17
13:00.0,3
13:00.0,21
13:00.0,3
14:00.0,21
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,20
16:00.0,1
16:00.0,18
16:00.0,1
17:00.0,14
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,16
19:00.0,1
19:00.0,13
19:00.0,1
20:00.0,23
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,20
22:00.0,2
22:00.0,17
22:00.0,2
23:00.0,17
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,2
24:00.0,17
25:00.0,5
25:00.0,20
25:00.0,5
26:00.0,20
26:00.0,3
26:00.0,2
27:00.0,1
27:00.0,1
27:00.0,22
28:00.0,1
28:00.0,22
28:00.0,1
29:00.0,23
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,15
32:00.0,1
32:00.0,18
32:00.0,1
33:00.0,21
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,16
35:00.0,1
35:00.0,15
35:00.0,1
36:00.0,20
36:00.0,3
36:00.0,3
37:00.0,1
37:00.0,1
37:00.0,14
38:00.0,1
38:00.0,19
39:00.0,1
39:00.0,14
39:00.0,1
40:00.0,13
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,23
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,22
44:00.0,1
44:00.0,16
45:00.0,1
45:00.0,10
45:00.0,1
46:00.0,13
46:00.0,1
46:00.0,1
47:00.0,2
47:00.0,2
47:00.0,28
48:00.0,1
48:00.0,10
48:00.0,1
49:00.0,20
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,17
51:00.0,4
51:00.0,7
51:00.0,4
52:00.0,4
52:00.0,2
52:00.0,2
53:00.0,1
53:00.0,1
53:00.0,10
54:00.0,1
54:00.0,17
54:00.0,1
55:00.0,24
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,29
57:00.0,1
57:00.0,20
57:00.0,1
58:00.0,17
58:00.0,2
59:00.0,25
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,16
01:00.0,1
01:00.0,6
01:00.0,1
02:00.0,17
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,21
04:00.0,1
04:00.0,13
04:00.0,1
05:00.0,3
05:00.0,3
06:00.0,1
06:00.0,1
